id,id_genre
ts357137,12
ts310873,5
ts357930,3
ts357930,4
ts357930,9
ts319426,5
ts319426,3
ts312071,2
ts312071,3
ts312071,5
ts312071,13
ts312071,1
ts312071,0
tm1196288,4
tm1196288,3
ts377283,12
tm1239427,4
tm1239427,3
tm1229846,4
tm1229846,3
ts351128,3
ts351128,2
ts256310,14
ts256310,1
ts256310,0
tm1141594,16
tm1141594,5
tm1141594,3
tm1141594,13
ts311101,2
ts311101,5
ts311101,16
ts311101,3
ts292965,16
ts292965,3
ts292965,5
ts306335,14
ts306335,2
ts306335,5
ts306335,8
tm675820,5
tm675820,7
tm675820,8
tm675820,0
ts308317,12
ts321513,5
ts321513,13
tm979026,5
tm979026,11
tm979026,2
ts364209,4
ts364209,3
ts328625,2
ts328625,14
ts328625,0
tm996762,0
tm996762,9
tm996762,5
tm996762,16
tm1021871,2
tm1021871,5
tm1021871,8
ts368953,5
ts368953,16
ts368953,3
ts356833,0
ts356833,7
ts356833,1
ts356833,2
ts349921,2
ts292970,7
ts292970,2
ts292970,5
tm1082314,4
tm1082314,3
tm1082314,15
ts306203,4
ts306203,3
tm969018,0
tm969018,5
tm969018,8
tm969018,16
ts250998,5
ts250998,9
ts328671,1
ts328671,0
ts328671,14
ts328671,2
ts328671,8
ts331680,12
tm1185367,4
ts342308,2
tm1087932,5
tm1087932,16
tm434625,8
tm434625,1
tm434625,7
tm434625,2
tm434625,13
ts309840,5
ts309840,2
ts309840,13
ts85985,14
ts85985,0
ts85985,2
ts85985,3
ts85985,5
ts85985,8
tm1180610,16
tm1180610,5
tm1259392,2
tm1259392,1
tm1259392,11
tm1259392,13
tm314863,2
tm314863,5
tm314863,7
tm314863,1
tm1251078,4
tm1278559,4
tm918734,18
tm918734,5
tm852360,0
tm852360,2
tm852360,16
tm852360,5
tm852360,13
tm1240272,2
tm1240272,0
tm1240272,14
ts234817,14
ts234817,16
ts234817,0
ts234817,3
ts234817,5
tm1265788,5
tm957290,5
tm957290,10
tm1143265,10
ts314594,4
ts314594,3
tm1134006,2
tm1158752,0
tm1158752,16
tm912100,5
tm912100,15
tm912100,16
ts299958,4
ts299958,3
tm1237640,4
tm1237640,3
tm1237640,9
tm1237640,15
ts343424,1
ts343424,2
tm1228733,16
tm1228733,3
tm1228733,5
ts277084,2
ts277084,7
tm1194826,8
tm1194826,0
ts329700,12
tm1195971,4
tm1195971,11
tm1266196,4
tm1266196,3
tm1174516,10
tm1174516,16
tm1174516,5
ts347762,5
ts347762,2
ts347762,13
tm1044275,16
tm1044275,10
tm1081541,5
tm1108648,16
tm1108648,5
tm1108648,10
tm1247665,4
ts314164,5
ts314164,0
ts314164,2
ts314164,8
ts330402,12
ts324870,16
ts324870,3
ts324870,5
tm1194807,8
tm1194807,0
ts287045,3
ts287045,5
ts287045,16
ts322279,5
ts322279,2
ts322279,8
ts322279,16
tm370144,2
tm370144,7
tm370144,14
tm370144,1
tm946869,10
tm946869,16
tm946869,3
ts340376,5
ts340376,16
ts310376,12
ts310376,2
ts310376,13
tm850417,5
tm850417,4
tm984155,10
tm984155,16
tm1209228,2
tm1209228,4
tm1254742,5
tm1254742,2
tm1254742,13
tm1092958,10
tm1092958,16
tm1092958,5
tm1237661,4
tm1237661,15
tm1237661,9
ts301609,13
ts301609,12
ts359090,12
tm1248636,4
tm1248636,9
ts356887,12
ts343430,5
ts343430,16
ts343430,3
ts343430,8
tm1110389,5
tm1110389,2
tm1110389,13
ts287294,4
tm852665,0
tm852665,7
tm852665,8
tm852665,2
tm852665,1
tm852665,5
tm1281212,13
tm1281212,2
tm1231785,5
tm981945,5
tm981945,13
tm1201256,13
tm1201256,2
ts282876,4
ts282876,3
tm1281405,2
tm1281405,8
ts330185,5
ts330185,13
ts302721,5
ts302721,14
ts302721,8
ts302721,13
ts302721,9
ts302721,2
ts373723,5
ts227473,16
ts227473,5
ts227473,10
ts227473,14
ts300456,12
tm1262505,16
tm1262505,5
tm1236483,13
tm1236483,5
tm1263848,13
tm1263848,2
tm1263848,5
ts296825,3
ts296825,5
ts296825,16
ts329699,4
tm1231632,5
tm1231632,13
ts283080,5
ts283080,16
ts283080,3
tm1138477,4
ts289620,9
ts289620,4
ts289620,3
ts313656,5
ts313656,16
ts313656,3
ts313656,13
tm1014947,5
tm1014947,9
ts272092,4
ts272092,12
ts305788,5
ts305788,16
ts288540,5
ts288540,3
ts288540,16
ts366970,4
tm1076351,16
tm1076351,3
tm1076351,5
tm1226954,4
tm1226954,3
tm1185360,4
tm1127014,2
tm1127014,13
tm1087956,8
tm1087956,2
tm1087956,5
tm1087956,13
tm1290658,2
tm1276927,2
tm1276927,4
tm1276927,12
tm1264142,3
tm1264142,16
tm1264142,0
ts313234,2
ts313234,3
ts369564,4
ts369564,10
ts304053,4
ts328051,12
tm1185374,4
ts286731,5
ts286731,1
ts286731,2
ts286731,13
tm673809,15
tm673809,4
ts328364,0
ts328364,1
ts328364,2
ts328364,7
ts328364,8
ts319015,12
tm1119272,4
tm1119272,15
ts328605,5
ts328605,16
ts328605,9
ts311987,3
ts311987,4
tm1196705,2
tm1196705,13
ts304709,12
tm1003725,5
tm1003725,7
tm1003725,13
tm1003725,2
ts359504,2
tm928497,2
tm928497,10
tm928497,8
tm928497,16
tm928497,17
tm928497,0
tm1251093,4
tm1251093,3
tm1165983,16
tm1165983,3
tm1165983,5
ts306322,5
ts306322,3
tm1166020,5
tm1166020,0
tm1166020,2
tm1166020,3
ts330198,1
ts330198,2
ts330198,7
ts330198,8
ts330198,10
ts296472,5
ts296472,3
ts296472,16
ts283528,4
ts283528,11
ts358141,4
ts358141,3
tm1259499,3
tm1259499,2
tm1259499,17
tm1259499,0
tm1259499,5
tm1259499,9
tm1259499,16
ts364382,4
tm1308328,4
tm1107587,1
tm1107587,5
tm1107587,7
tm1107587,8
ts307649,4
ts307649,17
ts307649,9
ts304928,0
ts304928,2
ts304928,3
ts304928,5
ts304928,8
ts304928,13
ts304928,16
ts304928,14
tm1269639,4
tm1269639,3
ts360550,5
ts360550,16
ts299212,5
ts299212,13
tm972521,2
tm972521,5
tm898474,10
tm898474,5
tm898474,8
tm898474,6
ts297061,5
ts297061,1
ts297061,2
tm834851,2
tm834851,3
tm834851,5
tm834851,16
ts297247,7
ts297247,2
tm1239100,2
tm1239100,4
ts235563,2
ts235563,5
ts235563,13
ts235563,8
ts311989,4
ts311989,11
ts369921,5
ts369921,0
ts369921,3
ts281927,3
ts281927,5
ts281927,16
ts321918,1
ts321918,2
ts321918,13
tm1103883,5
tm1103883,16
tm824160,5
tm824160,10
tm824160,16
tm1243739,5
tm1243739,13
tm1243739,15
tm1243739,16
tm1170388,13
tm1170388,5
tm1170388,2
ts369839,12
ts330132,4
ts330132,3
ts331449,4
ts331449,3
ts104499,16
ts104499,3
ts104499,14
ts104499,8
ts104499,10
ts104499,0
ts104499,1
ts225690,0
ts225690,14
ts225690,5
ts225690,8
ts225690,16
ts225690,1
tm1107225,5
tm1107225,13
tm1107225,2
ts269676,2
ts269676,4
tm1080083,5
ts351136,2
ts351136,5
ts351136,13
ts351136,7
ts291718,2
ts291718,5
ts291718,13
tm1248616,16
ts225645,5
ts225645,2
tm1267936,2
tm1267936,7
tm1267936,15
tm1267936,1
ts313902,2
ts313902,4
tm1061911,8
tm1061911,5
tm1061911,2
tm1061911,11
tm1134087,16
ts297846,2
ts297846,13
tm473703,5
tm473703,13
tm473703,2
tm473703,17
tm473703,7
ts320426,16
ts320426,4
ts320426,3
ts320426,9
ts361022,3
ts361022,4
tm1268096,2
tm1268096,4
tm1110691,0
tm1110691,5
tm1110691,9
tm1110691,3
tm1064065,14
tm1064065,16
tm1064065,17
tm1064065,0
tm1064065,5
tm1221677,5
tm1221677,2
tm1221677,13
tm1070032,16
tm1070032,5
ts346007,5
tm1232830,2
ts288195,14
ts288195,5
ts288195,16
ts288195,3
ts288195,8
tm1120880,5
tm1120880,2
ts299874,4
ts299874,3
ts299874,9
ts288807,14
ts288807,5
ts288807,2
tm1159163,0
tm1159163,8
tm1159163,5
tm1159163,3
tm1215707,5
tm1215707,2
tm1120855,5
tm1120855,13
ts288064,5
ts288064,9
ts288064,3
tm1083293,16
tm1083293,3
tm1083293,5
ts271729,5
ts271729,7
ts271729,2
tm1202091,10
tm1202091,16
ts352579,5
ts352579,2
ts330329,3
ts330329,5
ts268220,4
ts300325,5
ts300325,7
ts357345,4
ts310335,12
tm1166302,4
ts229335,3
ts229335,5
ts229335,2
ts374545,4
ts326029,5
ts326029,11
tm1282205,13
tm1282205,2
tm888243,4
tm1165462,2
tm1165462,5
tm1038355,2
tm1038355,0
tm1038355,3
tm1038355,16
tm976166,5
tm976166,13
tm1198388,4
tm1198388,3
ts257504,5
ts257504,14
ts257504,9
ts257504,2
ts302058,5
ts302058,2
ts269286,14
ts269286,2
ts269286,8
tm1094069,4
tm1094069,3
ts320502,2
ts320502,12
ts306526,5
ts294338,2
ts294338,4
ts294338,15
ts329882,5
ts329882,7
ts329882,11
ts294227,2
ts294227,14
ts294227,1
ts294227,0
tm1284734,4
tm1092864,5
tm1092864,3
ts90023,5
ts296563,5
ts296563,0
ts296563,8
ts296563,13
ts304310,5
ts304310,13
tm1018747,0
tm1018747,2
tm1018747,5
ts343251,5
ts343251,16
ts273229,14
ts273229,16
ts273229,3
ts273229,5
ts273229,8
ts273229,10
tm857461,5
tm857461,3
tm1166288,5
tm1166288,7
ts255037,14
ts255037,5
ts255037,0
ts255037,1
ts255037,10
ts246178,1
ts246178,12
ts246178,14
ts246178,8
ts246178,0
ts246178,5
ts246178,7
tm473502,5
tm473502,15
tm473502,9
ts314742,1
ts314742,0
ts314742,2
ts314742,5
ts314742,7
ts314742,8
ts314742,14
tm1248544,2
tm1191224,5
tm1191224,13
ts311198,2
ts311198,7
ts311198,8
ts311198,14
ts311198,1
ts311198,0
ts308845,5
ts308845,16
ts308845,3
tm1038686,2
tm1038686,5
tm1038686,11
tm1038686,12
tm466544,0
tm466544,3
tm466544,16
tm1019177,14
tm1019177,16
tm1019177,0
ts298766,12
tm1117040,16
tm1117040,0
tm1117040,5
tm1117040,15
ts299865,4
ts299865,3
tm1249436,5
tm1249436,16
tm1249436,3
tm1166338,4
ts367042,5
ts367042,1
ts367042,13
ts367042,0
tm1150872,2
tm1018890,4
ts271517,2
tm1228212,0
tm1228212,1
tm1228212,8
tm1228212,2
ts308838,3
ts308838,4
ts308838,15
ts365154,12
ts281062,16
ts281062,5
ts359613,12
ts308321,12
ts321298,5
ts321298,2
ts321298,13
tm919961,5
tm1050882,13
tm1050882,2
tm1050882,8
tm1050882,10
ts1475,14
ts1475,5
ts1475,16
tm1118865,2
tm1118865,3
tm1118865,16
tm1002815,7
tm1002815,8
tm1002815,10
ts108042,2
ts108042,5
ts108042,7
ts108042,8
ts108042,1
ts108042,0
ts284885,5
ts284885,2
ts284885,3
ts300391,16
ts300391,3
ts300391,5
ts288472,5
ts288472,16
ts288472,8
ts288472,13
tm998726,16
tm998726,0
tm998726,5
tm998726,3
tm1120543,2
tm1248254,4
tm1248254,3
ts256311,0
ts256311,14
ts256311,16
ts256311,1
ts256311,10
tm1168689,5
tm1168689,2
tm1168689,3
tm1168689,16
ts308002,5
tm1219350,5
tm1219350,9
tm1219350,10
tm1219350,16
tm1219350,11
ts349845,4
ts349845,3
ts365099,12
tm1026528,14
tm1026528,0
tm1026528,5
tm494912,5
tm494912,16
ts268104,3
ts268104,5
ts367110,5
ts367110,13
ts297065,12
ts271025,12
tm1255014,2
tm1255014,4
ts265991,5
ts265991,13
ts272980,3
ts272980,5
ts272980,14
ts272980,16
ts272980,0
tm1091155,4
tm1091155,15
tm1044289,16
tm1044289,0
tm1044289,5
ts329711,5
ts329711,2
ts329711,13
ts363093,1
ts363093,2
ts363093,8
ts363093,13
ts225657,5
tm1285036,4
tm1280692,2
tm1280692,13
tm1104532,4
tm1104532,11
tm943774,10
tm943774,8
tm943774,5
tm943774,16
tm1129112,13
ts341760,12
ts312094,14
ts312094,5
ts312094,17
tm855839,5
tm855839,9
tm855839,17
ts354381,5
ts354381,16
ts354381,10
ts368868,0
ts368868,2
ts368868,10
tm825714,5
tm825714,18
tm825714,0
tm1165219,2
ts326955,5
ts287532,4
ts270405,2
ts270405,4
tm454879,0
tm454879,3
ts296214,4
ts296214,17
ts296214,9
tm1110527,14
tm1110527,7
tm1261882,13
tm1261882,2
tm1261882,5
tm1075698,5
tm1075698,2
tm1075698,11
ts272939,4
ts272939,5
ts272939,9
ts285106,3
ts285106,4
ts311915,5
ts311915,2
ts311915,11
ts311915,13
ts311915,7
tm1030283,4
tm1030283,3
ts234971,5
ts234971,3
ts234971,0
ts234971,17
tm1269414,5
tm1269414,13
tm1261887,4
tm1261887,3
tm1150385,3
tm1150385,4
ts373945,5
ts270807,14
ts270807,2
ts270807,5
ts270807,8
ts270807,13
tm1164962,0
tm1164962,16
tm1164962,3
tm1271320,13
tm1271320,2
tm1003353,5
tm1003353,3
tm1003353,4
ts287352,0
ts287352,16
ts287352,3
ts287352,5
tm979182,16
tm979182,10
tm979182,5
tm1235732,11
tm1235732,4
tm1003034,14
tm1003034,1
tm1003034,0
tm1003034,5
tm1003034,8
ts287559,14
ts287559,5
ts287559,8
ts287559,0
tm1151272,0
tm1151272,16
tm1151272,2
tm1151272,3
tm1185687,5
tm1185687,0
tm1185687,3
tm1185687,16
ts260477,16
ts260477,2
ts260477,5
ts288065,4
ts288065,15
ts216407,5
ts216407,9
ts216407,17
ts216407,4
ts216407,0
tm1108321,2
ts246073,14
ts246073,5
ts246073,8
ts246073,0
tm1171875,7
tm1171875,2
tm413169,2
tm413169,0
tm413169,7
tm413169,1
tm413169,3
tm413169,5
tm413169,8
ts272515,0
ts272515,3
ts272515,5
ts272515,16
ts344043,5
ts344043,13
tm921206,2
tm921206,13
tm991529,5
tm1260940,0
tm1260940,2
tm1260940,7
tm1260940,1
tm983784,16
tm983784,10
tm983784,3
ts302489,1
ts302489,2
ts271867,0
ts271867,2
ts271867,3
ts271867,5
ts271867,13
tm863823,0
tm863823,2
tm863823,7
tm1260147,2
tm1260147,13
tm1111987,5
tm1111987,9
tm1111987,16
tm1087461,0
tm1087461,16
tm1087461,14
tm1218702,5
tm1218702,13
tm1000619,5
tm1000619,13
tm1243800,2
tm1243800,4
tm501313,0
tm501313,3
tm501313,16
tm501313,2
tm1180524,16
tm1180524,0
tm1043290,3
tm1043290,9
tm1043290,16
tm1043290,4
tm950444,5
tm950444,7
tm950444,15
ts315611,4
tm1237643,4
tm1237643,15
tm986168,5
tm986168,16
tm986168,0
tm986168,3
ts317612,13
ts317612,12
tm1106212,16
tm1106212,5
tm1106212,3
tm1241233,16
tm1241233,3
tm1241233,5
tm1141923,13
tm1141923,2
tm1141923,7
ts346034,3
ts346034,5
ts346034,16
ts349451,0
ts349451,7
ts349451,8
ts349451,1
ts284862,5
ts284862,2
ts284862,7
ts297675,12
ts297675,13
ts302312,17
ts302312,5
ts302312,0
ts302312,9
tm897466,1
tm897466,5
tm897466,15
tm897466,9
tm1264211,3
tm1264211,5
ts365153,12
ts219423,7
ts219423,5
ts219423,14
ts219423,1
ts219423,0
ts219423,2
ts219423,8
ts327074,12
tm1020326,16
tm1020326,5
tm1201262,13
tm1201262,2
tm1201262,5
tm1078733,5
tm1078733,13
ts273436,3
ts273436,4
ts273436,9
tm1236382,4
tm1236382,3
ts285854,5
ts310081,5
ts310081,16
ts297763,4
ts297763,3
tm1063013,16
tm1063013,5
tm999927,5
tm999927,16
tm999927,4
tm999927,0
tm999927,3
ts320075,3
ts320075,16
ts320075,5
tm1276014,4
tm1276014,3
ts329885,2
ts329885,5
ts287703,5
ts287703,16
ts310057,5
ts310057,3
ts310057,16
ts310057,2
ts366878,7
ts366878,8
ts366878,10
ts366878,2
ts239188,5
ts239188,16
ts344128,5
ts344128,13
ts367183,12
ts311791,4
ts311791,3
ts311791,9
tm1039422,3
tm1039422,4
tm1039422,9
ts328617,12
ts328617,13
tm1038096,2
ts349842,12
ts349842,11
ts273275,12
ts365155,12
tm1227853,2
tm1227853,10
tm1227853,5
tm949309,5
tm949309,3
ts288808,5
ts288808,16
ts288808,0
ts288808,3
ts275448,5
ts300274,12
tm1157230,5
ts312227,5
tm977704,1
tm977704,7
tm977704,2
ts320302,4
ts320302,15
ts310331,12
ts364946,5
ts364946,15
tm992260,2
tm992260,7
tm1088320,2
ts29800,4
ts29800,12
tm1203307,2
tm1203307,13
tm991351,4
tm991351,15
tm1259335,5
tm1250005,0
tm1250005,5
tm1250005,16
tm1020073,0
tm1020073,14
tm1020073,2
tm1020073,8
tm1272071,2
tm1087160,16
tm1087160,5
tm1087160,10
ts192196,8
ts192196,14
ts192196,1
ts192196,0
ts192196,2
ts192196,3
tm1077013,4
tm1077013,3
tm1269761,2
tm1269761,4
tm1027081,8
tm1027081,10
tm1027081,16
tm1027081,0
tm1027081,5
ts271604,1
ts271604,5
tm1075215,10
tm1075215,5
tm1075215,16
tm347095,16
tm347095,10
tm347095,14
tm347095,5
tm347095,8
tm1131374,2
tm1267331,0
tm1267331,1
ts272366,17
ts272366,4
ts272366,9
tm1082974,4
tm1082974,11
tm858000,5
tm858000,9
tm858000,0
ts292662,4
ts292662,11
ts250092,8
ts250092,1
ts250092,0
ts250092,2
ts250092,14
tm1048362,3
tm1048362,2
tm1048362,16
tm1048362,14
tm1048362,10
tm1048362,13
tm1048362,0
tm1187913,2
ts367120,5
ts367120,2
ts367120,13
tm1278737,3
tm1278737,16
tm1278737,0
tm1278737,5
tm1096775,4
ts297031,0
ts297031,14
tm456513,0
tm456513,10
tm456513,16
tm456513,5
tm456513,14
tm456513,17
tm456513,3
ts280892,5
ts280892,13
tm465421,0
tm465421,2
tm1045741,5
tm1045741,7
ts293814,2
ts293814,5
ts293814,9
ts293814,12
tm1064228,5
tm1064228,2
tm1185421,2
tm1185421,4
tm1106806,4
tm1018427,2
tm1018427,5
tm1018427,11
tm1201457,4
tm1130665,7
tm1130665,2
tm1130665,8
tm1191019,4
ts220553,3
ts220553,5
ts220553,8
ts220553,14
ts289982,5
ts289982,16
ts289982,0
ts289982,3
ts356951,5
ts356951,15
tm1279542,2
tm1210379,5
tm1210379,3
tm1210379,16
tm1046932,0
tm1046932,3
tm1046932,5
tm1046932,16
ts312200,12
tm1063652,16
tm1063652,5
tm1020437,0
tm1020437,2
tm1020437,5
tm1020437,7
tm1020437,8
tm1020437,14
tm1020437,1
ts273318,2
ts273318,5
ts273318,7
ts273318,11
ts273318,0
tm1159301,5
tm1159301,17
tm1029256,5
tm1029256,16
tm1029256,0
tm1029256,3
tm1039147,4
ts287802,4
ts287802,5
ts287802,7
ts287802,2
tm1275346,1
tm1275346,2
tm1275346,7
tm1200703,2
tm1200703,4
ts296179,2
ts292696,5
ts292696,3
ts367738,4
tm1087383,5
tm1087383,13
ts305264,12
tm810494,10
tm810494,16
tm1001097,5
tm1001097,13
tm1033470,16
tm1033470,10
tm1264158,2
tm1264158,4
ts315400,4
ts315400,3
ts290647,5
ts290647,7
ts290647,1
ts290647,2
ts290647,0
tm983722,5
tm983722,16
tm1093099,2
tm1093099,13
tm1269495,16
tm1269495,5
tm983270,14
tm983270,16
tm983270,0
tm983270,8
ts270798,5
ts270798,13
tm1168053,0
tm1168053,5
tm1168053,2
tm362072,3
tm362072,5
ts293346,4
ts293346,15
tm1207094,2
tm1207094,4
tm1104252,16
tm1104252,10
tm1104252,2
tm1002408,4
tm983466,4
tm983466,3
tm983466,9
ts313668,5
ts313668,2
ts313668,1
tm1275453,4
tm1243746,4
tm1080114,16
tm1080154,2
tm1080154,5
tm1003630,5
tm1003630,13
ts287438,3
ts287438,16
ts287438,5
tm1248088,0
tm1248088,5
tm1248088,3
tm1248088,16
tm471968,5
tm471968,16
ts320073,4
ts320073,9
ts306149,4
ts268835,14
ts268835,0
ts268835,5
ts268835,8
ts268835,13
tm475430,8
tm475430,5
tm475430,14
ts257873,5
ts257873,7
ts283639,2
ts283639,5
tm1096769,4
ts345844,5
ts345844,3
ts345844,16
tm1247022,2
ts312089,2
ts312089,5
ts312089,13
ts305263,12
tm1227918,2
tm1227918,13
tm1227918,5
ts302053,12
tm1074764,4
tm1074764,3
ts313689,5
ts373887,4
ts373887,3
ts282131,4
ts284702,3
ts284702,4
ts284702,9
ts285469,1
ts285469,4
tm166973,2
tm166973,5
tm166973,7
tm166973,13
ts373250,12
tm1024592,5
tm1024592,8
tm1024592,16
tm1024592,14
tm1247620,4
tm1247620,15
tm1022953,4
ts285724,5
ts285724,3
ts285724,16
ts306068,5
ts306068,13
tm992844,5
tm992844,9
tm919920,5
ts355168,4
ts296201,3
ts296201,4
tm1276831,5
tm1276831,3
tm1276831,0
tm1102891,5
tm1102891,16
tm1102891,3
tm902870,4
ts273461,5
ts273461,0
ts273461,14
ts273461,9
ts273461,13
ts273461,8
ts276067,2
ts276067,5
tm998033,2
tm998033,0
tm998033,3
tm998033,16
tm1200115,4
tm1199146,13
tm1199146,5
tm1003856,16
tm1003856,0
tm818266,5
tm818266,17
tm818266,4
tm818266,9
tm818266,6
tm1219346,13
tm1219346,2
tm1068632,0
tm1068632,16
tm1068632,3
tm1068632,15
ts240807,14
ts240807,16
ts240807,0
ts240807,2
ts240807,5
ts240807,8
ts273245,2
ts273245,7
ts364498,5
ts364498,2
tm1239557,16
tm1239557,3
tm1239557,5
tm1239557,2
tm859005,5
tm859005,2
ts294936,4
ts294936,15
ts319333,4
ts319333,3
ts299323,14
ts299323,1
ts299323,0
ts299323,2
ts299323,7
ts299323,8
tm1036270,3
tm1036270,5
tm1036270,16
ts373918,3
ts373918,4
tm1121948,5
ts288489,0
ts303605,16
ts303605,2
tm1281071,5
tm1281071,8
tm1281071,1
tm1281071,14
tm990983,5
tm1239051,2
ts341767,1
ts341767,5
ts341767,2
tm860261,5
tm860261,2
tm860261,13
ts281167,12
tm1294008,2
ts282291,2
ts282291,5
ts282291,13
ts302363,5
ts302363,13
ts359091,12
tm1235785,2
tm1254220,5
tm1254220,3
tm1254220,16
tm1047503,5
tm990835,5
tm990835,16
tm990835,3
ts308516,12
tm1279301,4
ts301915,5
ts357031,5
ts357031,11
ts357031,2
tm1270573,2
tm1270573,5
tm983723,4
tm983723,11
tm983723,2
tm983723,9
tm1158784,13
tm1158784,5
ts328194,16
ts328194,0
ts328194,3
ts328194,5
tm1094217,13
tm1094217,1
tm1094217,2
tm1094217,7
tm1094217,8
tm1046264,0
tm1046264,16
tm1046264,3
tm1046264,8
tm1260666,4
ts287838,2
ts287838,5
ts287838,13
tm1144897,5
ts272669,7
ts341883,5
ts341883,7
ts341883,16
ts344098,2
ts344098,5
tm1168932,2
tm1168932,4
ts271413,3
ts271413,4
ts289364,4
tm992279,5
tm992279,2
tm456436,2
tm456436,12
tm1073510,0
tm1073510,16
tm1073510,5
ts287149,12
tm1175125,0
tm1175125,5
ts269999,14
ts269999,5
ts269999,2
ts269999,8
ts310950,2
ts310950,5
tm920096,5
tm920096,2
tm1204317,5
tm1173512,0
tm1173512,2
tm1173512,18
tm1132485,0
tm1132485,3
tm1132485,5
ts293097,5
ts293097,15
ts293097,2
ts232506,5
ts232506,16
ts232506,2
ts232506,3
tm1275536,1
tm1275536,2
tm1275536,7
tm1230681,2
tm1230681,13
tm1230681,5
tm1058761,7
tm1058761,13
tm1058761,5
tm1275586,2
tm1275586,13
tm499045,0
tm499045,14
ts343749,
tm866796,16
tm866796,0
tm866796,3
tm866796,13
ts285931,5
ts317720,12
ts268102,5
ts268102,3
ts362635,12
ts330289,2
ts253813,5
ts253813,9
ts253813,16
ts342636,5
ts288545,1
ts288545,2
ts288545,7
ts288545,11
tm1229690,5
tm1000147,16
tm1000147,14
tm1119455,4
tm1119455,1
tm1119455,9
tm1230008,5
tm1040688,4
tm1114205,5
tm1114205,9
tm1114205,0
ts285422,5
ts285422,16
tm1030495,10
tm1030495,16
tm1030495,2
ts313781,5
ts313781,2
tm983658,4
ts328317,2
ts328317,4
ts328317,12
tm151860,4
tm151860,0
ts315041,5
ts315041,14
ts315041,0
ts315041,8
ts315041,16
tm1172600,4
tm1046026,10
tm1046026,0
tm1046026,16
tm1046026,2
ts282840,4
tm1185506,2
tm1185506,5
tm1185506,13
tm1282184,2
ts293103,2
ts293103,5
tm972519,8
tm972519,10
tm972519,13
tm972519,5
tm1217920,11
tm1217920,4
ts325756,4
ts310628,5
ts310628,7
ts310628,15
ts310628,0
ts310628,2
tm1094060,4
ts287741,4
ts287741,12
tm841797,16
tm841797,5
tm841797,0
tm1166015,5
tm1166015,2
tm1166015,7
tm1040671,2
tm1040671,5
tm1125844,16
tm1125844,5
tm1125844,10
tm1264760,2
tm863280,5
tm863280,7
tm1284065,13
tm1284065,2
tm1118234,4
tm1118234,3
tm1160424,14
tm1160424,13
tm1160424,5
ts285767,5
ts285767,2
ts285767,14
ts285767,17
ts285767,8
ts285767,9
ts285767,13
ts285767,1
tm1166046,7
tm1166046,2
tm1166046,13
tm996676,5
tm996676,13
tm996676,0
tm1196461,0
tm1196461,16
tm1196461,3
ts274939,3
ts274939,4
tm1239684,5
tm1239684,9
tm1000797,5
tm1000797,13
tm1000797,16
tm1231541,4
tm861000,5
tm861000,9
tm985712,4
ts94677,3
ts94677,4
ts94677,5
ts94677,16
tm998188,2
tm998188,13
tm1278981,4
tm1255968,4
tm1234493,4
tm1234493,15
tm421437,5
tm421437,13
ts262246,14
ts262246,5
ts262246,7
ts262246,8
ts262246,2
tm833216,10
tm833216,5
tm833216,16
ts285194,5
tm511991,13
tm511991,5
tm1111616,8
tm1111616,2
tm1111616,7
tm1150256,2
tm1150256,13
tm1150256,5
tm1150256,7
tm1259217,5
tm1259217,11
tm1259217,2
tm963182,7
tm963182,8
tm963182,1
tm963182,0
tm963182,2
tm963182,5
ts290643,14
ts290643,5
ts290643,1
ts290643,0
ts290643,3
ts290643,8
ts269493,1
ts269493,4
tm1137862,13
tm1137862,2
tm1080252,5
tm1080252,3
ts321254,16
ts321254,5
ts321254,0
ts321254,2
ts321254,3
ts321254,13
ts258358,2
tm847430,5
tm1001108,11
tm1001108,4
ts297483,13
ts297483,2
ts297483,5
ts368341,7
ts368341,1
ts368341,2
ts314395,3
ts314395,4
tm1263048,16
tm1263048,5
tm841825,2
tm841825,1
tm841825,8
tm841825,5
tm841825,14
tm841825,7
tm841825,0
tm525645,5
tm525645,10
tm525645,16
tm1177856,13
tm1177856,2
ts255486,14
ts255486,0
ts255486,1
ts255486,16
ts305732,12
ts367192,1
ts367192,7
ts367192,8
tm878842,4
ts352881,2
ts352881,5
ts352881,7
ts352881,13
tm1185388,5
tm1185388,3
ts288744,5
ts288744,14
ts288744,8
ts288744,11
ts301914,3
ts301914,0
ts301914,2
ts301914,16
tm1165118,13
tm1165118,5
tm1165118,4
tm1038327,16
tm1038327,5
tm1038327,0
tm1038327,3
tm898614,5
tm898614,16
tm898614,0
tm1207098,2
tm1207098,4
tm1266639,2
tm1266639,4
tm1091823,10
tm1091823,16
ts273485,15
ts273485,16
ts273485,1
ts273485,0
ts273485,5
tm1084481,15
tm1084481,4
tm1084481,9
tm1114038,5
tm1114038,16
tm979688,5
tm979688,16
tm979688,8
tm1239645,13
tm1239645,2
ts256972,14
ts256972,2
ts256972,7
ts256972,8
ts256972,1
ts256972,0
ts330012,2
ts330012,13
tm1005109,0
tm1005109,5
tm1005109,8
tm1005109,10
tm1005109,16
tm1077201,2
ts313849,12
tm919903,5
ts302056,12
ts302056,15
tm1253328,16
tm1253328,5
tm1253328,0
tm1037687,5
tm1037687,2
tm813078,5
tm1086874,0
tm1086874,2
tm1086874,5
tm1086874,8
tm1086874,14
tm817075,5
tm817075,0
tm817075,3
ts317422,1
ts317422,2
tm1267703,7
